NameID	Name
26607573	Adiantum polyphyllum Willd.
26606992	Adiantum princeps T. Moore
26602684	Adiantum pulverulentum L.
26602685	Adiantum raddianum C. Presl
50317858	Adiantum reptans A. Rojas
26606993	Adiantum seemannii Hook.
26606768	Adiantum serratodentatum Humb. & Bonpl. ex Willd.
26602687	Adiantum tenerum Sw.
26606782	Adiantum terminatum Kunze ex Miq.
50105361	Adiantum tetraphyllum group 
26605599	Adiantum tetraphyllum Humb. & Bonpl. ex Willd.
26606994	Adiantum trapeziforme L.
26616853	Adiantum trichochlaenum Mickel & Beitel
26602690	Adiantum tricholepis Fée
26608628	Adiantum urophyllum Hook.
26602919	Adiantum villosissimum Mett. ex Kuhn
26602691	Adiantum villosum L.
26606995	Adiantum wilesianum Hook.
26602692	Adiantum wilsonii Hook.
40032854	Adiantum L.
4300892	Aechmea allenii L.B. Sm.
4300006	Aechmea angustifolia Poepp. & Endl.
4301391	Aechmea aquilega (Salisb.) Griseb.
4302168	Aechmea aquilega var. aquilega 
4300893	Aechmea bracteata (Sw.) Griseb.
4301393	Aechmea bromeliifolia (Rudge) Baker
4300013	Aechmea castelnavii Baker
4300021	Aechmea dactylina Baker
4300894	Aechmea germinyana (Carrière) Baker
4302867	Aechmea haltonii H. Luther
4301634	Aechmea iguana Wittm.
4300895	Aechmea lingulata (L.) Baker
4302169	Aechmea lingulata var. lingulata 
4301635	Aechmea lueddemanniana (K. Koch) Brongn. ex Mez
4300896	Aechmea magdalenae (André) André ex Baker
4302173	Aechmea mariae-reginae H. Wendl.
4302172	Aechmea matudae L.B. Sm.
4300897	Aechmea mexicana Baker
4300860	Aechmea nudicaulis (L.) Griseb.
4301606	Aechmea nudicaulis var. nudicaulis 
4301396	Aechmea penduliflora André
4300898	Aechmea pubescens Baker
4300047	Aechmea setigera Mart. ex Schult. & Schult. f.
4300899	Aechmea strobilina (Beurl.) L.B. Sm. & Read
4300053	Aechmea tillandsioides (Mart. ex Schult. & Schult. f.) Baker
4300901	Aechmea tonduzii Mez & Pittier
4300875	Aechmea veitchii Baker
40033107	Aechmea Ruiz & Pav.
25518576	Aegopogon cenchroides Humb. & Bonpl. ex Willd.
25500473	Aegopogon tenellus (DC.) Trin.
40033295	Aegopogon Humb. & Bonpl. ex Willd.
13024832	Aeschynomene americana L.
13067582	Aeschynomene americana var. americana 
13007547	Aeschynomene americana var. flabellata Rudd
13007549	Aeschynomene americana var. longifolia Micheli ex Donn. Sm.
13024842	Aeschynomene brasiliana (Poir.) DC.
13068533	Aeschynomene brasiliana var. brasiliana 
13024850	Aeschynomene ciliata Vogel
13007568	Aeschynomene deamii B.L. Rob. & Bartlett
13007573	Aeschynomene elegans Schltdl. & Cham.
13068528	Aeschynomene elegans var. elegans 
13024864	Aeschynomene evenia C. Wright
13024868	Aeschynomene filosa Mart. ex Benth.
13007595	Aeschynomene guatemalensis (Standl. & Steyerm.) Rudd
13024894	Aeschynomene histrix Poir.
13068535	Aeschynomene histrix var. histrix 
13007600	Aeschynomene histrix var. densiflora (Benth.) Rudd
13007601	Aeschynomene histrix var. incana Benth.
13024898	Aeschynomene indica L.
13007638	Aeschynomene pratensis Small
13007639	Aeschynomene pratensis var. caribaea Rudd
13024966	Aeschynomene rudis Benth.
13024968	Aeschynomene scabra G. Don
13024974	Aeschynomene sensitiva Sw.
13068524	Aeschynomene sensitiva var. sensitiva 
13007659	Aeschynomene villosa Poir.
13068523	Aeschynomene villosa var. villosa 
13007660	Aeschynomene villosa var. longifolia (Micheli ex Donn. Sm.) Rudd
13007664	Aeschynomene viscidula Michx.
40033589	Aeschynomene L.
1200772	Agapanthus praecox subsp. orientalis (F.M. Leight.) F.M. Leight.
1200769	Agapanthus praecox Willd.
40034007	Agapanthus L'Hér.
1201637	Agave potatorum Zucc.
40034234	Agave L.
1201925	Agave subg. Agave 
1201926	Agave subg. Littaea (Tagl.) Baker
2712145	Ageratina allenii (Standl.) R.M. King & H.Rob.
2712149	Ageratina anchistea (Grashoff & Beaman) R.M. King & H.Rob.
2712158	Ageratina atrocordata (B.L. Rob.) R.M. King & H.Rob.
2712159	Ageratina austin-smithii R.M. King & H.Rob.
2712162	Ageratina badia (Klatt) R.M. King & H.Rob.
2712163	Ageratina barbensis R.M. King & H.Rob.
2712165	Ageratina bellidifolia (Benth.) R.M. King & H.Rob.
2727616	Ageratina capillipes R.M. King & H.Rob.
2712181	Ageratina carmonis (Standl. & Steyerm.) R.M. King & H.Rob.
2712182	Ageratina cartagoensis R.M. King & H.Rob.
50138297	Ageratina chazaroana B.L. Turner
2711331	Ageratina croatii R.M. King & H.Rob.
2712250	Ageratina helenae R.M. King & H.Rob.
2727619	Ageratina hirtella R.M. King & H.Rob.
2727479	Ageratina huehueteca (Standl. & Steyerm.) R.M. King & H.Rob.
2712280	Ageratina malacolepis (B.L. Rob.) R.M. King & H.Rob.
2711334	Ageratina molinae R.M. King & H.Rob.
2712285	Ageratina muelleri (Sch. Bip. ex Klatt) R.M. King & H.Rob.
2712316	Ageratina prunellifolia (Kunth) R.M. King & H.Rob.
2712340	Ageratina schaffneri (Sch. Bip. ex B.L. Rob.) R.M. King & H.Rob.
2727623	Ageratina valerioi R.M. King & H.Rob.
40034279	Ageratina Spach
2711336	Ageratum chiriquense (B.L. Rob.) R.M. King & H.Rob.
2700026	Ageratum conyzoides L.
2712407	Ageratum echioides (Less.) Hemsl.
2712409	Ageratum elassocarpum S.F. Blake
2712410	Ageratum ellipticum B.L. Rob.
2704410	Ageratum gaumeri B.L. Rob.
2712415	Ageratum guatemalense M.F. Johnson
2700027	Ageratum houstonianum Mill.
2709255	Ageratum littorale A. Gray
2712427	Ageratum lundellii R.M. King & H.Rob.
2712428	Ageratum maritimum Kunth
2704413	Ageratum microcarpum (Benth.) Hemsl.
2727466	Ageratum molinae R.M. King & H.Rob.
2727467	Ageratum munaense R.M. King & H.Rob.
2712439	Ageratum oerstedii B.L. Rob.
2712442	Ageratum peckii B.L. Rob.
2712445	Ageratum petiolatum (Hook. & Arn.) Hemsl.
