NameID	Name
1100009	Amaranthus hypochondriacus L.
1101098	Amaranthus obcordatus (A. Gray) Standl.
1100020	Amaranthus palmeri S. Watson
1101123	Amaranthus polygonoides L.
1100930	Amaranthus powellii S. Watson
1101084	Amaranthus pumilus Raf.
1100012	Amaranthus retroflexus L.
1101097	Amaranthus scleropoides Uline & W.L. Bray
50153139	Amaranthus tamaulipensis Henrickson
1101079	Amaranthus torreyi (A. Gray) Benth. ex S. Watson
50201223	Amaranthus viscidulus Greene
1101076	Amaranthus watsonii Standl.
1101099	Amaranthus wrightii S. Watson
50073894	Amauriopsis dissecta (A. Gray) Rydb.
2709257	Amblyolepis setigera DC.
2709258	Amblyopappus pusillus Hook. & Arn.
2709259	Ambrosia acanthicarpa Hook.
2701647	Ambrosia ambrosioides (Cav.) W.W. Payne
2701648	Ambrosia artemisiifolia L.
2709263	Ambrosia bidentata Michx.
2709264	Ambrosia chamissonis (Less.) Greene
2709266	Ambrosia cheiranthifolia A. Gray
2709267	Ambrosia chenopodiifolia (Benth.) W.W. Payne
2701649	Ambrosia confertiflora DC.
2709268	Ambrosia cordifolia (A. Gray) W.W. Payne
2701651	Ambrosia deltoidea (Torr.) W.W. Payne
2709269	Ambrosia dumosa (A. Gray) W.W. Payne
2709270	Ambrosia eriocentra (A. Gray) W.W. Payne
2709271	Ambrosia grayi (A. Nelson) Shinners
2709273	Ambrosia hispida Pursh
2709274	Ambrosia ilicifolia (A. Gray) W.W. Payne
2709276	Ambrosia linearis (Rydb.) W.W. Payne
50244621	Ambrosia monogyra (Torr. & A. Gray) Strother & B.G. Baldwin
2701652	Ambrosia psilostachya DC.
2709281	Ambrosia pumila (Nutt.) A. Gray
50244623	Ambrosia salsola (Torr. & A. Gray) Strother & B.G. Baldwin
2709283	Ambrosia tomentosa Nutt.
2700037	Ambrosia trifida L.
27800027	Amelanchier alnifolia (Nutt.) Nutt. ex M. Roem.
27803124	Amelanchier amabilis Wiegand
