NameID	Name
50313773	Capparicordis Iltis & Cornejo
40000973	Capparidastrum (DC.) Hutch.
50286827	Capparidastrum pachaca (Kunth) Hutch.
50335188	Capparidastrum pachaca subsp. oxysepalum (C. Wright ex Radlk.) Iltis
40001171	Carapichea Aubl.
13200079	Casearia arguta Kunth
50230434	Casearia guevarana Cast.-Campos & E. Medina
100396266	Celastroideae Burnett
27900153	Cephalanthus occidentalis L.
27903092	Cephalanthus salicifolius Bonpl.
40003916	Cephalanthus L.
13028557	Cercis canadensis L.
13028565	Cercis siliquastrum L.
40004661	Cercis L.
40005531	Chamaecrista (L.) Moench
13044898	Chamaecrista glandulosa (L.) Greene
13045774	Chamaecrista glandulosa var. flavicoma (Kunth) H.S. Irwin & Barneby
13048844	Chamaecrista zygophylloides (Taub.) H.S. Irwin & Barneby
13048846	Chamaecrista zygophylloides var. deamii (Britton & Rose) H.S. Irwin & Barneby
27903093	Chiococca alba (L.) Hitchc.
40007077	Chiococca P. Browne
23000409	Chionanthus oblanceolatus (B.L. Rob.) P.S. Green
40007107	Chionanthus L.
27906514	Chomelia brachypoda Donn. Sm.
50335039	Chomelia crassifolia Borhidi
27909323	Chomelia microloba Donn. Sm.
50184658	Chomelia rubra Lorence & C.M. Taylor
27903195	Chomelia spinosa Jacq.
40007776	Chomelia Jacq.
32200087	Christiana africana DC.
2712989	Chromolaena collina (DC.) R.M. King & H.Rob.
40008318	Chromolaena DC.
27900681	Cinchona pubescens Vahl
28100019	Citrus japonica Thunb.
40009461	Citrus L.
31800002	Clavija biborrana Oerst.
31800052	Clavija costaricana Pittier
31800071	Clavija fusca B. Ståhl
31800053	Clavija mezii Pittier
50146665	Clavija mezii subsp. mezii 
31800126	Clavija mezii subsp. allenii (Lundell) B. Ståhl
31800049	Clavija pubens D'Arcy
40009876	Clavija Ruiz & Pav.
33701118	Clerodendrum ligustrinum (Jacq.) R. Br.
50145461	Clerodendrum ligustrinum var. ligustrinum 
33701119	Clerodendrum ligustrinum var. nicaraguense Moldenke
33700150	Clerodendrum molle Kunth
40010272	Clerodendrum L.
2726215	Clibadium arboreum Donn. Sm.
2711363	Clibadium grandifolium S.F. Blake
2711364	Clibadium leiocarpum Steetz
40010316	Clibadium F. Allam. ex L.
20302623	Clidemia costaricensis Cogn. & Gleason
20303447	Clidemia cuatrecasasii Wurdack
20303368	Clidemia hammelii Almeda
20302633	Clidemia pittieri Gleason
100351619	Clidemia subpeltata Kriebel & Almeda
20303304	Clidemia tuerckheimii (Donn. Sm.) Gleason
2401389	Coccothrinax readii H.J. Quero
8000011	Cochlospermum orinocense (Kunth) Steud.
40011163	Cochlospermum Kunth
27900016	Coffea arabica L.
27900017	Coffea canephora Pierre ex A. Froehner
27900018	Coffea liberica W. Bull ex Hiern
40011705	Coffea L.
13075889	Cojoba haematoloba L. Rico
13008273	Cojoba recordii Britton & Rose
13008275	Cojoba sophorocarpa (Benth.) Britton & Rose
40011848	Cojoba Britton & Rose
27500309	Colubrina greggii S. Watson
27500338	Colubrina heteroneura (Griseb.) Standl.
27500002	Colubrina johnstonii T. Wendt
12300982	Comarostaphylis arbutoides Lindl.
12303042	Comarostaphylis arbutoides subsp. arbutoides 
50062893	Comarostaphylis arbutoides subsp. costaricensis (Small) Diggs
12303066	Comarostaphylis discolor (Hook.) Diggs
12303744	Comarostaphylis discolor subsp. discolor 
40012706	Comarostaphylis Zucc.
40012776	Combretum Loefl.
1300111	Comocladia guatemalensis Donn. Sm.
40013006	Compsoneura (A. DC.) Warb.
21800216	Compsoneura excelsa A.C. Sm.
50201201	Compsoneura mexicana (Hemsl.) Janovec
27903201	Condaminea corymbosa (Ruiz & Pav.) DC.
40013164	Condaminea DC.
8400135	Connarus panamensis Griseb.
8400136	Connarus williamsii Britton
8400138	Connarus williamsii var. williamsii 
8400137	Connarus williamsii var. allenii (Steyerm.) Forero
40013310	Connarus L.
20301839	Conostegia attenuata Triana
50108948	Conostegia bigibbosa Cogn.
20302640	Conostegia bracteata Triana
20303305	Conostegia caelestis Standl.
20302642	Conostegia cinnamomea (Beurl.) Wurdack
20304424	Conostegia cuatrecasii Gleason
20303942	Conostegia dentata Triana
20300557	Conostegia extinctoria (Bonpl.) D. Don ex DC.
20303306	Conostegia hirtella Cogn.
20300071	Conostegia icosandra (Sw. ex Wikstr.) Urb.
20300559	Conostegia macrantha O. Berg ex Triana
20302644	Conostegia micrantha Standl.
20300072	Conostegia montana (Sw.) D. Don ex DC.
20303463	Conostegia muriculata Almeda
20300073	Conostegia oerstediana O. Berg ex Triana
20303307	Conostegia plumosa L.O. Williams
20302646	Conostegia polyandra Benth.
50074529	Conostegia superba D. Don ex Naudin
20303898	Conostegia vulcanicola Donn. Sm.
50074530	Conostegia xalapensis (Bonpl.) D. Don ex DC.
40013499	Conostegia D. Don
4001627	Cordia anisophylla J.S. Mill.
4000309	Cordia lasiocalyx Pittier
4002691	Cordia liesneri J.S. Mill.
50136363	Cordia obliqua Willd.
4001224	Cordia porcata Nowicke
4000805	Cordia sebestena L.
4002050	Cordia stenoclada I.M. Johnst.
4001668	Cordia tacarcunensis J.S. Mill.
4000754	Cordia truncatifolia Bartlett
40014011	Cordia L.
40014033	Cordiera A. Rich.
8700143	Cornus excelsa Kunth
8700026	Cornus peruviana J.F. Macbr.
40014445	Cornus L.
40015058	Cosmibuena Ruiz & Pav.
13069135	Coursetia elliptica M. Sousa & Rudd
27900734	Coussarea caroliana Standl.
27903204	Coussarea cerroazulensis Dwyer
27903205	Coussarea curvigemmia Dwyer
50184671	Coussarea duplex C.M. Taylor
27903206	Coussarea durifolia Dwyer
27903207	Coussarea enneantha Standl.
27900748	Coussarea garciae Standl.
27903209	Coussarea latifolia Standl.
27903210	Coussarea loftonii (Dwyer & M.V. Hayden) Dwyer
50148703	Coussarea loftonii subsp. loftonii 
27900781	Coussarea paniculata (Willd.) Standl.
27900798	Coussarea talamancana Standl.
27903215	Coussarea veraguensis Dwyer
40015594	Coussarea Aubl.
5900775	Crateva palmeri Rose
40016093	Crateva L.
2713310	Critonia breedlovei R.M. King & H.Rob.
2705384	Critonia daleoides DC.
2705385	Critonia hebebotrya DC.
2711373	Critonia morifolia (Mill.) R.M. King & H.Rob.
2713333	Critonia nicaraguensis (B.L. Rob.) R.M. King & H.Rob.
2713338	Critonia quadrangularis (DC.) R.M. King & H.Rob.
2713339	Critonia sexangularis (Klatt) R.M. King & H.Rob.
2713345	Critonia tuxtlae R.M. King & H.Rob.
40016616	Critonia P. Browne
2713346	Critoniadelphus microdon (B.L. Rob.) R.M. King & H.Rob.
2713347	Critoniadelphus nubigenus (Benth.) R.M. King & H.Rob.
40016621	Critoniadelphus R.M. King & H.Rob.
6600336	Crossopetalum parviflorum (Hemsl.) Lundell
40016879	Crossopetalum P. Browne
13029047	Crotalaria cajanifolia Kunth
13029234	Crotalaria incana L.
13068741	Crotalaria incana var. incana 
13002248	Crotalaria incana var. australis Griseb.
13008674	Crotalaria incana var. nicaraguensis Senn
13029284	Crotalaria longirostrata Hook. & Arn.
13048536	Crotalaria pallida Aiton
40016956	Crotalaria L.
2400424	Cryosophila nana (Kunth) Blume ex Salomon
2401874	Cryosophila stauracantha (Heynh.) R. Evans
22001409	Ctenardisia amplifolia (Standl.) Lundell
22001412	Ctenardisia purpusii (Brandegee) Lundell
40017696	Ctenardisia Ducke
26615186	Cyathea acutidens (Christ) Domin
26614147	Cyathea albomarginata R.C. Moran
26601990	Cyathea andina (H. Karst.) Domin
26614159	Cyathea brunnescens (Barrington) R.C. Moran
50324327	Cyathea cervantesiana A. Rojas
26616761	Cyathea conformis (R.M. Tryon) Stolze
26607133	Cyathea fulva (M. Martens & Galeotti) Fée
50166842	Cyathea grayumii A. Rojas
26616776	Cyathea impar R.M. Tryon
26608869	Cyathea lockwoodiana (P.G. Windisch) Lellinger
26609062	Cyathea macrosora var. reginae (P.G. Windisch) A.R. Sm.
26614152	Cyathea mucilagina R.C. Moran
26606725	Cyathea multiflora Sm.
26606673	Cyathea nigripes (C. Chr.) Domin
26616786	Cyathea notabilis Domin
26606735	Cyathea petiolata (Hook.) R.M. Tryon
26606691	Cyathea pilosissima (Baker) Domin
26617727	Cyathea pinnula (Christ) Domin
26606623	Cyathea poeppigii (Hook.) Domin
50328356	Cyathea retanae A. Rojas
100374874	Cyathea rojasiana Lehnert
26614155	Cyathea squamulosa (I. Losch) R.C. Moran
26613844	Cyathea villosa Humb. & Bonpl. ex Willd.
26614865	Cyathea wendlandii (Mett. ex Kuhn) Domin
26613848	Cyathea williamsii (Maxon) Domin
22000635	Cybianthus montanus (Lundell) G. Agostini
22000200	Cybianthus poeppigii Mez
40019091	Cybianthus Mart.
9600006	Cycas revoluta Thunb.
9600157	Cycas rumphii Miq.
40019113	Cycas L.
40020119	Cynophalla (DC.) J. Presl
50294734	Cynophalla flexuosa (L.) J. Presl
13013947	Dalbergia brownei (Jacq.) Schinz
13013953	Dalbergia chontalensis Standl. & L.O. Williams
13013962	Dalbergia ecastaphyllum (L.) Taub.
13018027	Dalbergia monetaria L. f.
13014008	Dalbergia tabascana Pittier
40021450	Dalbergia L. f.
32000443	Daphnopsis flavida Lundell
32000433	Daphnopsis malacophylla Standl. & Steyerm.
33400693	Debregeasia longifolia (Burm. f.) Wedd.
40022500	Debregeasia Gaudich.
31800081	Deherainia matudae Lundell
31800073	Deherainia smaragdina (Planch. ex Linden) Decne.
