NameID	Name
2709243	Ageratina havanensis (Kunth) R.M. King & H. Rob.
2712256	Ageratina illita (Urb.) R.M. King & H. Rob.
2712284	Ageratina mortoniana (Alain) R.M. King & H. Rob.
2712300	Ageratina paucibracteata (Alain) R.M. King & H. Rob.
2709249	Ageratina resiniflua (Urb.) R.M. King & H. Rob.
2709250	Ageratina riparia (Regel) R.M. King & H. Rob.
2712371	Ageratina tristis (DC.) R.M. King & H. Rob.
2712372	Ageratina urbanii (Ekman ex Urb.) R.M. King & H. Rob.
2700026	Ageratum conyzoides L.
2712428	Ageratum maritimum Kunth
27801469	Agrimonia parviflora Aiton
25502441	Agrostis hyemalis (Walter) Britton, Sterns & Poggenb.
25502790	Agrostis perennans (Walter) Tuck.
50128630	Aiphanes minima (Gaertn.) Burret
50318023	Akrosida floribunda Fryxell & Clase
100373547	Alansmia cultrata (Willd.) Moguel & M. Kessler
100373558	Alansmia elastica (Bory ex Willd.) Moguel & M. Kessler
100373533	Alansmia lanigera (Desv.) Moguel & M. Kessler
100373660	Alansmia senilis (Fée) Moguel & M. Kessler
13007699	Albizia berteroana (Balb. ex DC.) M. Gómez
50096028	Albizia leonardii Britton & Rose ex Barneby & J.W. Grimes
13007716	Albizia niopoides (Spruce ex Benth.) Burkart
50105235	Alchemilla domingensis Urb.
12802524	Alchornea latifolia Sw.
12800705	Alchorneopsis floribunda (Benth.) Müll. Arg.
29201782	Alectra fluminensis (Vell.) Stearn
18401610	Aletris farinosa L.
26600920	Aleuritopteris farinosa (Forssk.) Fée
27900261	Alibertia edulis (Rich.) A. Rich.
22500001	Allionia incarnata L.
28600907	Allophylus cominia (L.) Sw.
28600590	Allophylus crassinervis Radlk.
100285878	Allophylus cristalensis Lippold
50195170	Allophylus domingensis Alain
100285893	Allophylus haitiensis Radlk. & Ekman
100285899	Allophylus jamaicensis Radlk.
100285918	Allophylus maestrensis Lippold
100285930	Allophylus pachyphyllus Radlk.
28600607	Allophylus psilospermus Radlk.
28601252	Allophylus racemosus Sw.
100285938	Allophylus reticulatus Radlk.
100285941	Allophylus rigidus Sw.
19602967	Allosidastrum pyramidatum (Desp. ex Cav.) Krapov., Fryxell & D.M. Bates
50262090	Allotoonia agglutinata (Jacq.) J.F. Morales & J.K. Williams
50069454	Aloysia citrodora Paláu
50241465	Alsophila abbottii (Maxon) R.M. Tryon
26600014	Alsophila amintae D.S. Conant
50241472	Alsophila auneae D.S. Conant
50240957	Alsophila balanocarpa (D.C. Eaton) D.S. Conant
26601981	Alsophila brooksii (Maxon) R.M. Tryon
26601982	Alsophila bryophila R.M. Tryon
50241475	Alsophila fulgens (C. Chr.) D.S. Conant
26621384	Alsophila gracilis Underw. & Maxon
50241473	Alsophila grevilleana (Mart.) D.S. Conant
100451006	Alsophila hirsutissima Fée
50241467	Alsophila hotteana (C. Chr. & Ekman) R.M. Tryon
26613761	Alsophila imrayana (Hook.) D.S. Conant
50241127	Alsophila jimeneziana D.S. Conant
100408965	Alsophila major Caluff & Shelton
50161691	Alsophila minor (D.C. Eaton) R.M. Tryon
26621276	Alsophila nitida Kunze ex Ettingsh.
26621223	Alsophila nockii (Jenman) R.M. Tryon
50219216	Alsophila portoricensis (Spreng. ex Kuhn) D.S. Conant
50056807	Alsophila strigillosa Maxon
26616757	Alsophila swartziana Mart.
50241476	Alsophila tussacii (Desv.) D.S. Conant
50241469	Alsophila urbanii (Brause) R.M. Tryon
50241128	Alsophila woodwardioides (Kaulf.) D.S. Conant
100286360	Alternanthera axillaris (Willd.) DC.
1100410	Alternanthera brasiliana (L.) Kuntze
100391996	Alternanthera canescens Kunth
1100044	Alternanthera caracasana Kunth
100286381	Alternanthera crassifolia (Standl.) Alain
50294458	Alternanthera crucis Bold.
100286410	Alternanthera geniculata Urb.
1100543	Alternanthera halimifolia (Lam.) Standl. ex Pittier
1100405	Alternanthera maritima (Mart.) A. St.-Hil.
50279295	Alternanthera olivacea Urb.
1100091	Alternanthera paronychioides A. St.-Hil.
100286465	Alternanthera polygonoides (L.) R. Br. ex Sweet
1100414	Alternanthera pungens Kunth
50279299	Alternanthera serpyllifolia Urb.
1101164	Alternanthera sessilis (L.) R. Br. ex DC.
1101794	Alternanthera spinosa Roem. & Schult.
1100108	Alternanthera tenella Colla
29400089	Alvaradoa amorphoides Liebm.
50229427	Alvaradoa arborescens Griseb.
100368304	Alvaradoa haitiensis Urb.
50229426	Alvaradoa jamaicensis Benth.
50229429	Alvaradoa lewisii R.A. Howard & Proctor
27900311	Amaioua corymbosa Kunth
50152465	Amanoa caribaea Krug & Urb.
1100419	Amaranthus australis (A. Gray) J.D. Sauer
1100427	Amaranthus crassipes Schltdl.
